item,itemLabel
http://www.wikidata.org/entity/Q20252278,Q20252278
http://www.wikidata.org/entity/Q20273989,Roger Woolhouse
http://www.wikidata.org/entity/Q20379185,Mnasagoras
http://www.wikidata.org/entity/Q20379195,Nestor of Tarsus
http://www.wikidata.org/entity/Q20379273,Sosigenes
http://www.wikidata.org/entity/Q20379287,Theodoros Smyrnalainen
http://www.wikidata.org/entity/Q20385160,Q20385160
http://www.wikidata.org/entity/Q20385161,Samira Khamis Obaid
http://www.wikidata.org/entity/Q20388315,Afdal al-Din al-Khunaji
http://www.wikidata.org/entity/Q20396318,Sami Al-Muzaffar
http://www.wikidata.org/entity/Q20401114,Q20401114
http://www.wikidata.org/entity/Q20419946,Q20419946
http://www.wikidata.org/entity/Q20423475,Q20423475
http://www.wikidata.org/entity/Q20426450,Donny Gahral Adian
http://www.wikidata.org/entity/Q20426648,Q20426648
http://www.wikidata.org/entity/Q20435017,Q20435017
http://www.wikidata.org/entity/Q20435806,Divna M. Vuksanović
http://www.wikidata.org/entity/Q20436331,Q20436331
http://www.wikidata.org/entity/Q20436980,Q20436980
http://www.wikidata.org/entity/Q20437521,Aladár Szabó
http://www.wikidata.org/entity/Q20437564,Márton Szabó
http://www.wikidata.org/entity/Q20438240,Q20438240
http://www.wikidata.org/entity/Q20480549,Q20480549
http://www.wikidata.org/entity/Q20480905,Miklós Vető
http://www.wikidata.org/entity/Q20481770,Q20481770
http://www.wikidata.org/entity/Q20482589,Q20482589
http://www.wikidata.org/entity/Q20482860,Q20482860
http://www.wikidata.org/entity/Q20483445,Q20483445
http://www.wikidata.org/entity/Q20483470,Q20483470
http://www.wikidata.org/entity/Q20483827,Q20483827
http://www.wikidata.org/entity/Q20496578,Peter Zinkernagel
http://www.wikidata.org/entity/Q20497619,Q20497619
http://www.wikidata.org/entity/Q20497850,Q20497850
http://www.wikidata.org/entity/Q20499033,André De Tienne
http://www.wikidata.org/entity/Q20499227,Q20499227
http://www.wikidata.org/entity/Q20499763,Q20499763
http://www.wikidata.org/entity/Q20499878,Q20499878
http://www.wikidata.org/entity/Q20500116,Jeff Bernard
http://www.wikidata.org/entity/Q20500520,Patrizia Calefato
http://www.wikidata.org/entity/Q20506964,Q20506964
http://www.wikidata.org/entity/Q20507047,Q20507047
http://www.wikidata.org/entity/Q20507512,Q20507512
http://www.wikidata.org/entity/Q20507624,Q20507624
http://www.wikidata.org/entity/Q20507741,Q20507741
http://www.wikidata.org/entity/Q20507764,Vazgen Chaloyan
http://www.wikidata.org/entity/Q20508392,Khachik Momjyan
http://www.wikidata.org/entity/Q20509226,Q20509226
http://www.wikidata.org/entity/Q20509556,Maria Petrosyan
http://www.wikidata.org/entity/Q20511081,Q20511081
http://www.wikidata.org/entity/Q20511387,Q20511387
http://www.wikidata.org/entity/Q20511477,Q20511477
http://www.wikidata.org/entity/Q20511669,Tachat Aleksanyan
http://www.wikidata.org/entity/Q20511869,Q20511869
http://www.wikidata.org/entity/Q20512107,Q20512107
http://www.wikidata.org/entity/Q20513378,Q20513378
http://www.wikidata.org/entity/Q20513516,Q20513516
http://www.wikidata.org/entity/Q20513905,Q20513905
http://www.wikidata.org/entity/Q20514549,Q20514549
http://www.wikidata.org/entity/Q20521314,Franci Pivec
http://www.wikidata.org/entity/Q20522128,Q20522128
http://www.wikidata.org/entity/Q20525225,Francis Hyacint Eterovich
http://www.wikidata.org/entity/Q20525409,Q20525409
http://www.wikidata.org/entity/Q20525513,Q20525513
http://www.wikidata.org/entity/Q20525634,Q20525634
http://www.wikidata.org/entity/Q20525882,Q20525882
http://www.wikidata.org/entity/Q20525933,Q20525933
http://www.wikidata.org/entity/Q20526297,Bonaventura Radonić
http://www.wikidata.org/entity/Q20528502,John Cowburn
http://www.wikidata.org/entity/Q20528580,Q20528580
http://www.wikidata.org/entity/Q20528587,Fiona Macpherson
http://www.wikidata.org/entity/Q20528848,Tony Milligan
http://www.wikidata.org/entity/Q20533509,Dimas Corral Rebellón
http://www.wikidata.org/entity/Q20533534,Abraham Rubín
http://www.wikidata.org/entity/Q20556783,Q20556783
http://www.wikidata.org/entity/Q20556868,Q20556868
http://www.wikidata.org/entity/Q20556958,Q20556958
http://www.wikidata.org/entity/Q20557052,Mose Gogiberidze
http://www.wikidata.org/entity/Q20557369,Q20557369
http://www.wikidata.org/entity/Q20557957,Q20557957
http://www.wikidata.org/entity/Q20558177,Q20558177
http://www.wikidata.org/entity/Q20558345,Q20558345
http://www.wikidata.org/entity/Q20558378,Elena Topuridze
http://www.wikidata.org/entity/Q20558649,Ugo Vlaisavljević
http://www.wikidata.org/entity/Q20558871,Spasoje Ćuzulan
http://www.wikidata.org/entity/Q20559093,Q20559093
http://www.wikidata.org/entity/Q20559254,Friedrich Engels
http://www.wikidata.org/entity/Q20559642,Temur Maisuradze
http://www.wikidata.org/entity/Q20559723,Q20559723
http://www.wikidata.org/entity/Q20562253,Q20562253
http://www.wikidata.org/entity/Q20565203,Q20565203
http://www.wikidata.org/entity/Q20567185,Q20567185
http://www.wikidata.org/entity/Q20604044,Q20604044
http://www.wikidata.org/entity/Q20604200,Q20604200
http://www.wikidata.org/entity/Q20620148,Q20620148
http://www.wikidata.org/entity/Q20629136,Q20629136
http://www.wikidata.org/entity/Q20630562,Benedict Beckeld
http://www.wikidata.org/entity/Q20631135,Richard Grandy
http://www.wikidata.org/entity/Q20631139,Nate Greenslit
http://www.wikidata.org/entity/Q20631154,Gerald Gunther
http://www.wikidata.org/entity/Q20639723,Krizostom Sekovanič
http://www.wikidata.org/entity/Q20640220,Q20640220
http://www.wikidata.org/entity/Q20640250,Q20640250
http://www.wikidata.org/entity/Q20645836,Mark Johnston
http://www.wikidata.org/entity/Q20652926,William Robin Thompson
http://www.wikidata.org/entity/Q20653727,Anđelko Habazin
http://www.wikidata.org/entity/Q20666488,Monique David-Ménard
http://www.wikidata.org/entity/Q20668860,Nicomedes Martín Mateos
http://www.wikidata.org/entity/Q20670589,Q20670589
http://www.wikidata.org/entity/Q20671605,Severus Christoph Olpius
http://www.wikidata.org/entity/Q20675651,David M. Rasmussen
http://www.wikidata.org/entity/Q20676614,Keith W. Faulkner
http://www.wikidata.org/entity/Q20684332,Keith Ansell-Pearson
http://www.wikidata.org/entity/Q20684655,William MacAskill
http://www.wikidata.org/entity/Q20685134,James Phillips
http://www.wikidata.org/entity/Q20687376,Samuel Martin Thompson
http://www.wikidata.org/entity/Q20687760,Chou Wei-hang
http://www.wikidata.org/entity/Q20715575,Lawrence Haworth
http://www.wikidata.org/entity/Q20732338,Gideon Rosen
http://www.wikidata.org/entity/Q20733377,John Davies
http://www.wikidata.org/entity/Q20734466,Thomas Hywel Hughes
http://www.wikidata.org/entity/Q20739079,Robert Bouvier
http://www.wikidata.org/entity/Q20740732,Deborah Cook
http://www.wikidata.org/entity/Q20742133,Q20742133
http://www.wikidata.org/entity/Q20742336,Q20742336
http://www.wikidata.org/entity/Q20742386,Q20742386
http://www.wikidata.org/entity/Q20742680,Josef Koch
http://www.wikidata.org/entity/Q20742733,Paul Wilpert
http://www.wikidata.org/entity/Q20742932,Lutolph of Novara
http://www.wikidata.org/entity/Q20748658,Federico Pendasio
http://www.wikidata.org/entity/Q20748912,William Tudor Jones
http://www.wikidata.org/entity/Q20752856,Nikolai Afanasievich Karev
http://www.wikidata.org/entity/Q20753002,Harald Lemke
http://www.wikidata.org/entity/Q20755701,Jaroslav Opat
http://www.wikidata.org/entity/Q20757670,Michael Quante
http://www.wikidata.org/entity/Q20797667,Michael Wolf
http://www.wikidata.org/entity/Q20800289,Walter Jesinghaus
http://www.wikidata.org/entity/Q20807158,Charles Edward Garman
http://www.wikidata.org/entity/Q20810114,Albrecht Rau
http://www.wikidata.org/entity/Q20816112,Henk Leene
http://www.wikidata.org/entity/Q20817337,Feliciano Blázquez Carmona
http://www.wikidata.org/entity/Q20821109,David Phillips
http://www.wikidata.org/entity/Q20821212,Robert Meirion Roberts
http://www.wikidata.org/entity/Q20821421,David William Richards
http://www.wikidata.org/entity/Q20829431,Leon Laurysiewicz
http://www.wikidata.org/entity/Q20829630,Julia Driver
http://www.wikidata.org/entity/Q20830465,Karol Hube
http://www.wikidata.org/entity/Q20850980,Marcus Willaschek
http://www.wikidata.org/entity/Q20852934,Frank Werner Veauthier
http://www.wikidata.org/entity/Q20857554,Andrea Vasa
http://www.wikidata.org/entity/Q20875953,Joanne Faulkner
http://www.wikidata.org/entity/Q20876232,Diego Bubbio
http://www.wikidata.org/entity/Q20891936,Rahat Achylova
http://www.wikidata.org/entity/Q20898397,Li Cunshan
http://www.wikidata.org/entity/Q20900737,Hans-Ulrich Hoche
http://www.wikidata.org/entity/Q20900770,Christine Weckwerth
http://www.wikidata.org/entity/Q20901936,Štěpán Martin Filip
http://www.wikidata.org/entity/Q20903300,Michel Adam
http://www.wikidata.org/entity/Q20907848,Erich Hörl
http://www.wikidata.org/entity/Q20919506,Wang
http://www.wikidata.org/entity/Q20922517,Q20922517
http://www.wikidata.org/entity/Q20925403,Alberto Buela Lamas
http://www.wikidata.org/entity/Q20933558,Marie-Hélène Parizeau
http://www.wikidata.org/entity/Q20965655,Zinovia Dushkova
http://www.wikidata.org/entity/Q20968412,Marina Garcés
http://www.wikidata.org/entity/Q20968783,Sarah Hutton
http://www.wikidata.org/entity/Q20968952,Daniel van Bemmelen
http://www.wikidata.org/entity/Q20970547,Santiago Zabala
http://www.wikidata.org/entity/Q20970626,Bernard van der Wijck
http://www.wikidata.org/entity/Q20979226,George C. Christie
http://www.wikidata.org/entity/Q20980197,Johann Julius Surland
http://www.wikidata.org/entity/Q20983726,Michael Rosecker
http://www.wikidata.org/entity/Q20984584,Syed Zahoor Shah Hashmi
http://www.wikidata.org/entity/Q20985379,Peter Forrest
http://www.wikidata.org/entity/Q20987798,Floating man
http://www.wikidata.org/entity/Q20991604,Gilles Marmasse
http://www.wikidata.org/entity/Q20995210,Serafín Vegas
http://www.wikidata.org/entity/Q21001156,Josep Carreres
http://www.wikidata.org/entity/Q21001201,Q21001201
http://www.wikidata.org/entity/Q21001212,Caterina Ferré
http://www.wikidata.org/entity/Q21001417,Q21001417
http://www.wikidata.org/entity/Q21002207,Gabriel Amengual Coll
http://www.wikidata.org/entity/Q21004154,Roberto García González
http://www.wikidata.org/entity/Q21006668,José María Petit Sullá
http://www.wikidata.org/entity/Q21010730,Q21010730
http://www.wikidata.org/entity/Q21010788,Q21010788
http://www.wikidata.org/entity/Q21015136,Q21015136
http://www.wikidata.org/entity/Q21018892,Q21018892
http://www.wikidata.org/entity/Q21019043,Q21019043
http://www.wikidata.org/entity/Q21028713,Ami Bouganim
http://www.wikidata.org/entity/Q21033624,Q21033624
http://www.wikidata.org/entity/Q21035890,Q21035890
http://www.wikidata.org/entity/Q21040431,Q21040431
http://www.wikidata.org/entity/Q21043203,Lluís Clavell Ortiz-Repiso
http://www.wikidata.org/entity/Q21043839,Oiva Kuisma
http://www.wikidata.org/entity/Q21051990,Francesco Piccolomini
http://www.wikidata.org/entity/Q21061986,Daniel Hutto
http://www.wikidata.org/entity/Q21062465,Shannon Sullivan
http://www.wikidata.org/entity/Q21062549,John Rist
http://www.wikidata.org/entity/Q21063616,David Roochnik
http://www.wikidata.org/entity/Q21063977,Tarunsagar
http://www.wikidata.org/entity/Q21066037,Paul Redding
http://www.wikidata.org/entity/Q21079561,Benjamin Aubé
http://www.wikidata.org/entity/Q21081304,Q21081304
http://www.wikidata.org/entity/Q21088196,Q21088196
http://www.wikidata.org/entity/Q21088485,Sergey Arzhanukhin
http://www.wikidata.org/entity/Q21092032,Q21092032
http://www.wikidata.org/entity/Q21099253,Q21099253
http://www.wikidata.org/entity/Q21104139,Ramkrishna Bhattacharya
http://www.wikidata.org/entity/Q21126922,Heliodoro Carpintero Capell
http://www.wikidata.org/entity/Q21152569,Q21152569
http://www.wikidata.org/entity/Q21153531,Anatoly Rykov
http://www.wikidata.org/entity/Q21154029,Matías Nieto y Serrano
http://www.wikidata.org/entity/Q21154099,Q21154099
http://www.wikidata.org/entity/Q21163383,Claudius Wilkens
http://www.wikidata.org/entity/Q21175257,Helen Steward
http://www.wikidata.org/entity/Q21176830,Pavel Yushkevich
http://www.wikidata.org/entity/Q21187352,Lluc Torcal i Sirera
http://www.wikidata.org/entity/Q21192927,Esteban Sacrest
http://www.wikidata.org/entity/Q21197996,Jiří Loukotka
http://www.wikidata.org/entity/Q21197997,Ivan Hodovský
http://www.wikidata.org/entity/Q21199176,Michel Lefeuvre
http://www.wikidata.org/entity/Q21200686,Q21200686
http://www.wikidata.org/entity/Q21207507,Pietro Catena
http://www.wikidata.org/entity/Q21208970,Giorgio Raguseo
http://www.wikidata.org/entity/Q21209054,Giulio Sirenio
http://www.wikidata.org/entity/Q21209068,Pierre de Saint-Joseph
http://www.wikidata.org/entity/Q21209112,Ottavio Torricelli
http://www.wikidata.org/entity/Q21209139,Francesco de Vieri
http://www.wikidata.org/entity/Q21209147,Arnaldo Volpicelli
http://www.wikidata.org/entity/Q21209837,Q21209837
http://www.wikidata.org/entity/Q21212154,Q21212154
http://www.wikidata.org/entity/Q21243169,Thomas Bricot
http://www.wikidata.org/entity/Q21255833,Brenda Almond
http://www.wikidata.org/entity/Q21263372,Joëlle Proust
http://www.wikidata.org/entity/Q21266555,Paul E. Griffiths
http://www.wikidata.org/entity/Q21281109,Atanas Dimitrov
http://www.wikidata.org/entity/Q21294729,Louis Athanase Des Balbes de Berton de Crillon
http://www.wikidata.org/entity/Q21328465,Q21328465
http://www.wikidata.org/entity/Q21400596,Ernst Bratuscheck
http://www.wikidata.org/entity/Q21402743,Lisa Bortolotti
http://www.wikidata.org/entity/Q21426789,Montserrat Galcerán Huguet
http://www.wikidata.org/entity/Q21436508,John Marenbon
http://www.wikidata.org/entity/Q21466852,Q21466852
http://www.wikidata.org/entity/Q21475523,Wilhelm Dancă
http://www.wikidata.org/entity/Q21480087,Francisco Melchor de Montemayor
http://www.wikidata.org/entity/Q21493427,Márton Kaposi
http://www.wikidata.org/entity/Q21499566,Antoni Matakiewicz
http://www.wikidata.org/entity/Q21502135,José María Sánchez de Muniáin Gil
http://www.wikidata.org/entity/Q21512116,Thibault Isabel
http://www.wikidata.org/entity/Q21523239,Marcantonio Boldetti
http://www.wikidata.org/entity/Q21524308,Alban Dewes Winspear
http://www.wikidata.org/entity/Q21525905,Mari Ruti
http://www.wikidata.org/entity/Q21526206,Hasan Aydın
http://www.wikidata.org/entity/Q21530545,Q21530545
http://www.wikidata.org/entity/Q21530779,Francisco Moreno Herrera
http://www.wikidata.org/entity/Q21534219,Xavier Fina i Ribó
http://www.wikidata.org/entity/Q21538957,Henry Laurie
http://www.wikidata.org/entity/Q21541505,Dede Cöngi
http://www.wikidata.org/entity/Q21542862,Giorgio Fano
http://www.wikidata.org/entity/Q21543207,Stefano Petrucciani
http://www.wikidata.org/entity/Q21543254,Alessandro Sardi
http://www.wikidata.org/entity/Q21543583,August Bernhard Krische
http://www.wikidata.org/entity/Q21543703,Gustav Billroth
http://www.wikidata.org/entity/Q21543822,Johann Kapp
http://www.wikidata.org/entity/Q21543954,David Peipers
http://www.wikidata.org/entity/Q21544013,Johannes Thomas Freig
http://www.wikidata.org/entity/Q21544420,Karl Ernst Schubarth
http://www.wikidata.org/entity/Q21544966,Lukas Legrand
http://www.wikidata.org/entity/Q21544979,Lüder Kulenkamp
http://www.wikidata.org/entity/Q21545168,Moritz Eduard Pinder
http://www.wikidata.org/entity/Q21545571,Rudolf Gotthold Rath
http://www.wikidata.org/entity/Q21545736,Tarquinio Galluzzi
http://www.wikidata.org/entity/Q21545872,Wilhelm Esser
http://www.wikidata.org/entity/Q21545880,Wilhelm Schirlitz
http://www.wikidata.org/entity/Q21548178,Adolfo Faggi
http://www.wikidata.org/entity/Q21573223,Jule Goikoetxea Mentxaka
http://www.wikidata.org/entity/Q21573404,Miguel Alfonso Martínez Echevarría
http://www.wikidata.org/entity/Q21582269,Wim van Rooy
http://www.wikidata.org/entity/Q21587526,Valentino Bellucci
http://www.wikidata.org/entity/Q21587922,Marco Vannini
http://www.wikidata.org/entity/Q21592573,Eliseo Vivas
http://www.wikidata.org/entity/Q21596728,Ludvik Vrtačič
http://www.wikidata.org/entity/Q21607758,Pedro Cerezo Galán
http://www.wikidata.org/entity/Q21634521,Gaëtane Lamarche-Vadel
http://www.wikidata.org/entity/Q21644215,Mark Moisevich Rosenthal
http://www.wikidata.org/entity/Q21658057,Q21658057
http://www.wikidata.org/entity/Q21661673,Q21661673
http://www.wikidata.org/entity/Q21666070,Andronicianus
http://www.wikidata.org/entity/Q21666941,Agustí de Montclar
http://www.wikidata.org/entity/Q21675370,Harold A. Larrabee
http://www.wikidata.org/entity/Q21684939,Heather Douglas
http://www.wikidata.org/entity/Q21697531,Levon Hayrapetyan
http://www.wikidata.org/entity/Q21698560,Q21698560
http://www.wikidata.org/entity/Q21698997,Q21698997
http://www.wikidata.org/entity/Q21699244,Q21699244
http://www.wikidata.org/entity/Q21699541,Q21699541
http://www.wikidata.org/entity/Q21699593,Q21699593
http://www.wikidata.org/entity/Q21699672,Q21699672
http://www.wikidata.org/entity/Q21699712,Q21699712
http://www.wikidata.org/entity/Q21699746,Q21699746
http://www.wikidata.org/entity/Q21699759,Q21699759
http://www.wikidata.org/entity/Q21699902,Q21699902
http://www.wikidata.org/entity/Q21700530,Q21700530
http://www.wikidata.org/entity/Q21701402,Q21701402
http://www.wikidata.org/entity/Q21701492,Q21701492
http://www.wikidata.org/entity/Q21701863,Q21701863
http://www.wikidata.org/entity/Q21701927,Q21701927
http://www.wikidata.org/entity/Q21701937,Q21701937
http://www.wikidata.org/entity/Q21701977,Q21701977
http://www.wikidata.org/entity/Q21701992,Q21701992
http://www.wikidata.org/entity/Q21702039,Q21702039
http://www.wikidata.org/entity/Q21702339,Q21702339
http://www.wikidata.org/entity/Q21702374,Q21702374
http://www.wikidata.org/entity/Q21702479,Q21702479
http://www.wikidata.org/entity/Q21702712,Q21702712
http://www.wikidata.org/entity/Q21702831,Q21702831
http://www.wikidata.org/entity/Q21702847,Shinkō Yamamoto
http://www.wikidata.org/entity/Q21702965,Q21702965
http://www.wikidata.org/entity/Q21703001,Q21703001
http://www.wikidata.org/entity/Q21703205,Q21703205
http://www.wikidata.org/entity/Q21705406,Stephen H. Daniel
http://www.wikidata.org/entity/Q21710060,Q21710060
http://www.wikidata.org/entity/Q21712218,Q21712218
http://www.wikidata.org/entity/Q21714875,Juan González Medel
http://www.wikidata.org/entity/Q21756890,Sophie de Mijolla-Mellor
http://www.wikidata.org/entity/Q21791478,Claude Debru
http://www.wikidata.org/entity/Q21815275,Daniel Gamper
http://www.wikidata.org/entity/Q21816263,María Xosé Agra Romero
http://www.wikidata.org/entity/Q21817126,Q21817126
http://www.wikidata.org/entity/Q21875163,Maurycy Straszewski
http://www.wikidata.org/entity/Q21903486,David O. Brink
http://www.wikidata.org/entity/Q21934086,C. Kenneth Waters
http://www.wikidata.org/entity/Q21934565,Gabriele Dietrich
http://www.wikidata.org/entity/Q21948493,Jarl Ernberg
http://www.wikidata.org/entity/Q21993485,Ella Buceniece
http://www.wikidata.org/entity/Q21994881,Juan Carlos Elizalde
http://www.wikidata.org/entity/Q21996122,François Azouvi
http://www.wikidata.org/entity/Q21997220,Mateusz Matyszkowicz
http://www.wikidata.org/entity/Q21997477,Robert Craigie Cross
http://www.wikidata.org/entity/Q21997804,Joyce Mitchell Cook
http://www.wikidata.org/entity/Q22004695,Anil Gupta
http://www.wikidata.org/entity/Q22045860,Q22045860
http://www.wikidata.org/entity/Q22073616,Michelle Mason
http://www.wikidata.org/entity/Q22077673,Q22077673
http://www.wikidata.org/entity/Q22084526,Anna Punsoda i Ricart
http://www.wikidata.org/entity/Q22085239,Giampiero Stabile
http://www.wikidata.org/entity/Q22087291,Michael Redhead
http://www.wikidata.org/entity/Q22087853,Robert du Var
http://www.wikidata.org/entity/Q22087921,Seifudein Adem
http://www.wikidata.org/entity/Q22088226,Serene Khader
http://www.wikidata.org/entity/Q22089058,Justin E. H. Smith
http://www.wikidata.org/entity/Q22095879,Susan Schneider
http://www.wikidata.org/entity/Q22095890,El Mostafa Higazy
http://www.wikidata.org/entity/Q22097352,Benjamin Hale
http://www.wikidata.org/entity/Q22116925,Q22116925
http://www.wikidata.org/entity/Q22117908,Q22117908
http://www.wikidata.org/entity/Q22118295,Q22118295
http://www.wikidata.org/entity/Q22118533,Q22118533
http://www.wikidata.org/entity/Q22119108,Q22119108
http://www.wikidata.org/entity/Q22119267,Q22119267
http://www.wikidata.org/entity/Q22119867,Q22119867
http://www.wikidata.org/entity/Q22119934,Q22119934
http://www.wikidata.org/entity/Q22120392,Q22120392
http://www.wikidata.org/entity/Q22120505,Q22120505
http://www.wikidata.org/entity/Q22121908,Eskor Toyo
http://www.wikidata.org/entity/Q22133037,Q22133037
http://www.wikidata.org/entity/Q22137407,Volodymyr Buhrov
http://www.wikidata.org/entity/Q22138628,Q22138628
http://www.wikidata.org/entity/Q22246728,Ivan Adamovic Boricevskij
http://www.wikidata.org/entity/Q22249485,Yves-Antoine Ortega
http://www.wikidata.org/entity/Q22262359,Arthur Schrijnemakers
http://www.wikidata.org/entity/Q22264387,Q22264387
http://www.wikidata.org/entity/Q22278034,Louis Groarke
http://www.wikidata.org/entity/Q22279304,Moya Bailey
http://www.wikidata.org/entity/Q22279554,Eric Palmer
http://www.wikidata.org/entity/Q22286905,Carl Friedrich Schoultz
http://www.wikidata.org/entity/Q22330660,Cornelis Bellaar Spruyt
http://www.wikidata.org/entity/Q22337900,Pere Font i Puig
http://www.wikidata.org/entity/Q22338289,Richard Sugarman
http://www.wikidata.org/entity/Q22343646,Martin Fries
http://www.wikidata.org/entity/Q22344788,Ayatollah Sayyed Razi Shirazi
http://www.wikidata.org/entity/Q22582409,René Roca
http://www.wikidata.org/entity/Q22686540,Eva Dolar Bahovec
http://www.wikidata.org/entity/Q22688418,Q22688418
http://www.wikidata.org/entity/Q22688634,Q22688634
http://www.wikidata.org/entity/Q22690395,Q22690395
http://www.wikidata.org/entity/Q22695281,Ilse Korotin
http://www.wikidata.org/entity/Q22695560,Ramón Sonnenholzner
http://www.wikidata.org/entity/Q22774204,Q22774204
http://www.wikidata.org/entity/Q22774348,Q22774348
http://www.wikidata.org/entity/Q22817570,Q22817570
http://www.wikidata.org/entity/Q22893643,Xavier Bassas
http://www.wikidata.org/entity/Q22893652,Q22893652
http://www.wikidata.org/entity/Q22894012,Emil Svoboda
http://www.wikidata.org/entity/Q22906414,Antisthenes
http://www.wikidata.org/entity/Q22907093,Muhammad Sadiq Ardestani
http://www.wikidata.org/entity/Q22907097,Mulla Hamzah Gilani
http://www.wikidata.org/entity/Q22907414,Joseph S. O’Leary
http://www.wikidata.org/entity/Q22908529,Sayyed Ahmad Alavi
http://www.wikidata.org/entity/Q22909084,Patrick Stokes
http://www.wikidata.org/entity/Q22913643,Camilo Prieto
http://www.wikidata.org/entity/Q22918770,Q22918770
http://www.wikidata.org/entity/Q22920213,Ferdinando Abbri
http://www.wikidata.org/entity/Q22930512,Q22930512
http://www.wikidata.org/entity/Q22949305,Yusuf Al-Khuri
http://www.wikidata.org/entity/Q22957880,Cristina Lafont
http://www.wikidata.org/entity/Q22964581,Zhana Damyanova-Assa
http://www.wikidata.org/entity/Q22964639,Jaume de Puig i Oliver
http://www.wikidata.org/entity/Q22974749,Q22974749
http://www.wikidata.org/entity/Q22980946,Hidé Ishiguro
http://www.wikidata.org/entity/Q22994028,Franz Xaver Gmeiner
http://www.wikidata.org/entity/Q23001563,Bohuš Tomsa
http://www.wikidata.org/entity/Q23005350,Emile touti
http://www.wikidata.org/entity/Q23011247,Eli Bartra
http://www.wikidata.org/entity/Q23011837,Eurídice cabañes
http://www.wikidata.org/entity/Q23013810,Alan Pratt
http://www.wikidata.org/entity/Q23014882,Danielle Monique Macbeth
http://www.wikidata.org/entity/Q23028040,Graciela Hierro
http://www.wikidata.org/entity/Q23043332,Abdu Al Rahim Damavandi
http://www.wikidata.org/entity/Q23043469,Mirza Hashem Eshkevari
http://www.wikidata.org/entity/Q23044271,Yves Schwartz
http://www.wikidata.org/entity/Q23054682,Stanislao Gatti
http://www.wikidata.org/entity/Q23059679,Lenore Ripke-Kühn
http://www.wikidata.org/entity/Q23060895,Christian Friedrich Prange
http://www.wikidata.org/entity/Q23061186,Nicolau Sofista
http://www.wikidata.org/entity/Q23061750,Christoph Henning
http://www.wikidata.org/entity/Q23061984,Q23061984
http://www.wikidata.org/entity/Q23062083,Q23062083
http://www.wikidata.org/entity/Q23062531,Q23062531
http://www.wikidata.org/entity/Q23072447,Trudy Govier
http://www.wikidata.org/entity/Q23092173,Robert Wilson
http://www.wikidata.org/entity/Q23167601,J. Anthony Blair
http://www.wikidata.org/entity/Q23214610,Panagiotis Mpouras
http://www.wikidata.org/entity/Q23296478,Q23296478
http://www.wikidata.org/entity/Q23302672,Margaret Atherton
http://www.wikidata.org/entity/Q23302900,Henry Noble Day
http://www.wikidata.org/entity/Q23305057,Alfred Caldecott
http://www.wikidata.org/entity/Q23306577,Francisco Vázquez García
http://www.wikidata.org/entity/Q23389304,Tatjana Višak
http://www.wikidata.org/entity/Q23472598,Élisabeth Ferrand
http://www.wikidata.org/entity/Q23498849,Joan Guàrdia Olmos
http://www.wikidata.org/entity/Q23505679,Lluís Serra i Llansana
http://www.wikidata.org/entity/Q23617920,Anukul Chandra Mukherjee
http://www.wikidata.org/entity/Q23618859,Molla Naima Taleghani
http://www.wikidata.org/entity/Q23654868,Q23654868
http://www.wikidata.org/entity/Q23659114,Q23659114
http://www.wikidata.org/entity/Q23660847,Ignaas Devisch
http://www.wikidata.org/entity/Q23678523,Ladislav Rieger
http://www.wikidata.org/entity/Q23684105,Ernest Albee
http://www.wikidata.org/entity/Q23688808,Avary William Holmes Forbes
http://www.wikidata.org/entity/Q23694144,Q23694144
http://www.wikidata.org/entity/Q23694460,Q23694460
http://www.wikidata.org/entity/Q23695089,Q23695089
http://www.wikidata.org/entity/Q23695187,Q23695187
http://www.wikidata.org/entity/Q23695209,Q23695209
http://www.wikidata.org/entity/Q23701432,Natalie Depraz
http://www.wikidata.org/entity/Q23718919,Peter Skagestad
http://www.wikidata.org/entity/Q23727585,Stephen Cave
http://www.wikidata.org/entity/Q23728380,Yann Dall'Aglio
http://www.wikidata.org/entity/Q23751860,Miguel Lluch Baixauli
http://www.wikidata.org/entity/Q23765811,Natalie Knapp
http://www.wikidata.org/entity/Q23765893,Franz Crahay
http://www.wikidata.org/entity/Q23770310,Christopher Tindale
http://www.wikidata.org/entity/Q23770329,Leo Groarke
http://www.wikidata.org/entity/Q23770642,Camilla Erculiani
http://www.wikidata.org/entity/Q23806533,Khalifa Abdul Hakim
http://www.wikidata.org/entity/Q23835485,Q23835485
http://www.wikidata.org/entity/Q23835906,Q23835906
http://www.wikidata.org/entity/Q23836109,Q23836109
http://www.wikidata.org/entity/Q23836166,Q23836166
http://www.wikidata.org/entity/Q23836198,Takatsura Andō
http://www.wikidata.org/entity/Q23837689,Q23837689
http://www.wikidata.org/entity/Q23842755,Mariano Rosati
http://www.wikidata.org/entity/Q23881777,Vincent C. Müller
http://www.wikidata.org/entity/Q23883364,Bulent Diken
http://www.wikidata.org/entity/Q23884657,Dieter Misgeld
http://www.wikidata.org/entity/Q23887628,C.-T. James Huang
http://www.wikidata.org/entity/Q23889305,Christian Göbel
http://www.wikidata.org/entity/Q23892251,Q23892251
http://www.wikidata.org/entity/Q23898977,Q23898977
http://www.wikidata.org/entity/Q23899815,Q23899815
http://www.wikidata.org/entity/Q23900965,Laura Llevadot
http://www.wikidata.org/entity/Q23902938,Gábor Szeremlei
